url,caption,hashtags,ko_caption_clean,ko_tokens_caption,ko_tokens_hashtags,ko_tokens_all
https://www.instagram.com/p/DQG-ZHbj9cw/c/18101368876649827/,SAUCIT의 7가지 소스를 소개합니다.(고추장크림)한국의 고추장을 크리미하게 즐길 수 있는 코리안 특제 소스한국의 매콤한 맛을 즐기고 싶은 고객님들에게 추천합니다.BOLDSAUCEBOLDERFLAVORS,,의 가지 소스를 소개합니다 고추장크림 한국의 고추장을 크리미하게 즐길 수 있는 코리안 특제 소스한국의 매콤한 맛을 즐기고 싶은 고객님들에게 추천합니다,"[""소스를"", ""고추장크림"", ""한국의"", ""고추장을"", ""크리미하게"", ""코리안"", ""특제"", ""소스한국의"", ""매콤한"", ""즐기고"", ""고객님들에게""]","[""소스를"", ""고추장크림"", ""한국의"", ""고추장을"", ""크리미하게"", ""코리안"", ""특제"", ""소스한국의"", ""매콤한"", ""즐기고"", ""고객님들에게""]","[""소스를"", ""고추장크림"", ""한국의"", ""고추장을"", ""크리미하게"", ""코리안"", ""특제"", ""소스한국의"", ""매콤한"", ""즐기고"", ""고객님들에게"", ""소스를"", ""고추장크림"", ""한국의"", ""고추장을"", ""크리미하게"", ""코리안"", ""특제"", ""소스한국의"", ""매콤한"", ""즐기고"", ""고객님들에게""]"
https://www.instagram.com/p/DQE2gqQkjkF/,"2025/10/21점심 목살스테이크 샐러드,흑미밥130g저녁 아보카도 낫또 비빔밥,샐러드 +김추가 아침몸무게 80.1kg낫또 비빔밥 맛있다! 또해먹어야지 😍#다이어트 #다이어트식단 #다이어트일기 #낫또 #낫또비빔밥  #샐러드 #식단 #맛스타그램",다이어트;다이어트식단;다이어트일기;낫또;낫또비빔밥;샐러드;식단;맛스타그램,점심 목살스테이크 샐러드 흑미밥 저녁 아보카도 낫또 비빔밥 샐러드 김추가 아침몸무게 낫또 비빔밥 맛있다 또해먹어야지 #다이어트 #다이어트식단 #다이어트일기 #낫또 #낫또비빔밥 #샐러드 #식단 #맛스타그램,"[""점심"", ""목살스테이크"", ""샐러드"", ""흑미밥"", ""저녁"", ""아보카도"", ""낫또"", ""비빔밥"", ""샐러드"", ""김추가"", ""아침몸무게"", ""낫또"", ""비빔밥"", ""또해먹어야지""]","[""다이어트"", ""다이어트식단"", ""다이어트일기"", ""낫또"", ""낫또비빔밥"", ""샐러드"", ""식단"", ""맛스타그램""]","[""점심"", ""목살스테이크"", ""샐러드"", ""흑미밥"", ""저녁"", ""아보카도"", ""낫또"", ""비빔밥"", ""샐러드"", ""김추가"", ""아침몸무게"", ""낫또"", ""비빔밥"", ""또해먹어야지"", ""다이어트"", ""다이어트식단"", ""다이어트일기"", ""낫또"", ""낫또비빔밥"", ""샐러드"", ""식단"", ""맛스타그램""]"
https://www.instagram.com/p/DP-WjWUDy4q/,오늘의 샐러드도시락#건강한_점심식사#샐러드#강남도시락#서초도시락,건강한_점심식사;샐러드;강남도시락;서초도시락,오늘의 샐러드도시락#건강한 점심식사#샐러드#강남도시락#서초도시락,"[""샐러드도시락"", ""점심식사""]","[""건강한"", ""점심식사"", ""샐러드"", ""강남도시락"", ""서초도시락""]","[""샐러드도시락"", ""점심식사"", ""건강한"", ""점심식사"", ""샐러드"", ""강남도시락"", ""서초도시락""]"
https://www.instagram.com/p/DPvQAfHkQS8/c/18094551685743563/,"야채 샌드위치는 특히 더, 금손 만들어드리기🙌🏻✨",,야채 샌드위치는 특히 더 금손 만들어드리기,"[""야채"", ""샌드위치는"", ""특히"", ""금손"", ""만들어드리기""]","[""야채"", ""샌드위치는"", ""특히"", ""금손"", ""만들어드리기""]","[""야채"", ""샌드위치는"", ""특히"", ""금손"", ""만들어드리기"", ""야채"", ""샌드위치는"", ""특히"", ""금손"", ""만들어드리기""]"
https://www.instagram.com/p/C_Ld0lYvsKn/c/18096877348449736/,"복숭아 샐러드🍑재료 : 복숭아, 리코타 치즈, 소금, 후추, 올리브유유투브에서 보고 해먹어봤는데 상큼 달달😋 맛있어요 🍑🤍#제이풀데이#복숭아샐러드 #샐러드",제이풀데이;복숭아샐러드;샐러드,복숭아 샐러드 재료 복숭아 리코타 치즈 소금 후추 올리브유유투브에서 보고 해먹어봤는데 상큼 달달 맛있어요 #제이풀데이#복숭아샐러드 #샐러드,"[""복숭아"", ""샐러드"", ""재료"", ""복숭아"", ""리코타"", ""치즈"", ""소금"", ""후추"", ""올리브유유투브에서"", ""해먹어봤는데"", ""상큼"", ""달달""]","[""제이풀데이"", ""복숭아샐러드"", ""샐러드""]","[""복숭아"", ""샐러드"", ""재료"", ""복숭아"", ""리코타"", ""치즈"", ""소금"", ""후추"", ""올리브유유투브에서"", ""해먹어봤는데"", ""상큼"", ""달달"", ""제이풀데이"", ""복숭아샐러드"", ""샐러드""]"
https://www.instagram.com/p/DQHcWjMEhsD/c/18080059675851512/,10월 10일 식단🔥직화 닭갈비 플래터🍅토마토 가지 콜드 스튜+미니 샐러드 with로제 드레싱,,월 일 식단 직화 닭갈비 플래터 토마토 가지 콜드 스튜 미니 샐러드 로제 드레싱,"[""식단"", ""직화"", ""닭갈비"", ""플래터"", ""토마토"", ""콜드"", ""스튜"", ""미니"", ""샐러드"", ""로제"", ""드레싱""]","[""식단"", ""직화"", ""닭갈비"", ""플래터"", ""토마토"", ""콜드"", ""스튜"", ""미니"", ""샐러드"", ""로제"", ""드레싱""]","[""식단"", ""직화"", ""닭갈비"", ""플래터"", ""토마토"", ""콜드"", ""스튜"", ""미니"", ""샐러드"", ""로제"", ""드레싱"", ""식단"", ""직화"", ""닭갈비"", ""플래터"", ""토마토"", ""콜드"", ""스튜"", ""미니"", ""샐러드"", ""로제"", ""드레싱""]"
https://www.instagram.com/p/DOC-nvMEmcl/,식단이 무너지는 주말🤯꽃게를 3키로 사서 꽃게탕 끓여먹고감자탕도 먹곸ㅋㅋㅋㅋㅋ사실 주말에 요런거 먹으려고 평일에 운동하고 식단하는거 아니겠습니까?😈월요일다시 식단 모드로 담은 원플레이트 보고 가세요자주 먹는거라서 별건 없지만사워도우가 토끼 같아서 귀엽고완벽하게 후숙된 아보카도와기막히게 삶아진 달걀 반숙이었습니다.그리고 최근에 알게된 너무 좋은 sombr😍,,식단이 무너지는 주말 꽃게를 키로 사서 꽃게탕 끓여먹고감자탕도 먹곸ㅋㅋㅋㅋㅋ사실 주말에 요런거 먹으려고 평일에 운동하고 식단하는거 아니겠습니까 월요일다시 식단 모드로 담은 원플레이트 보고 가세요자주 먹는거라서 별건 없지만사워도우가 토끼 같아서 귀엽고완벽하게 후숙된 아보카도와기막히게 삶아진 달걀 반숙이었습니다 그리고 최근에 알게된 너무 좋은,"[""식단이"", ""무너지는"", ""주말"", ""꽃게를"", ""키로"", ""사서"", ""꽃게탕"", ""끓여먹고감자탕도"", ""먹곸ㅋㅋㅋㅋㅋ사실"", ""요런거"", ""먹으려고"", ""평일에"", ""운동하고"", ""식단하는거"", ""아니겠습니까"", ""월요일다시"", ""식단"", ""모드로"", ""원플레이트"", ""가세요자주"", ""먹는거라서"", ""별건"", ""없지만사워도우가"", ""토끼"", ""같아서"", ""귀엽고완벽하게"", ""후숙된"", ""아보카도와기막히게"", ""삶아진"", ""달걀"", ""반숙이었습니다"", ""최근에"", ""알게된""]","[""식단이"", ""무너지는"", ""주말"", ""꽃게를"", ""키로"", ""사서"", ""꽃게탕"", ""끓여먹고감자탕도"", ""먹곸ㅋㅋㅋㅋㅋ사실"", ""요런거"", ""먹으려고"", ""평일에"", ""운동하고"", ""식단하는거"", ""아니겠습니까"", ""월요일다시"", ""식단"", ""모드로"", ""원플레이트"", ""가세요자주"", ""먹는거라서"", ""별건"", ""없지만사워도우가"", ""토끼"", ""같아서"", ""귀엽고완벽하게"", ""후숙된"", ""아보카도와기막히게"", ""삶아진"", ""달걀"", ""반숙이었습니다"", ""최근에"", ""알게된""]","[""식단이"", ""무너지는"", ""주말"", ""꽃게를"", ""키로"", ""사서"", ""꽃게탕"", ""끓여먹고감자탕도"", ""먹곸ㅋㅋㅋㅋㅋ사실"", ""요런거"", ""먹으려고"", ""평일에"", ""운동하고"", ""식단하는거"", ""아니겠습니까"", ""월요일다시"", ""식단"", ""모드로"", ""원플레이트"", ""가세요자주"", ""먹는거라서"", ""별건"", ""없지만사워도우가"", ""토끼"", ""같아서"", ""귀엽고완벽하게"", ""후숙된"", ""아보카도와기막히게"", ""삶아진"", ""달걀"", ""반숙이었습니다"", ""최근에"", ""알게된"", ""식단이"", ""무너지는"", ""주말"", ""꽃게를"", ""키로"", ""사서"", ""꽃게탕"", ""끓여먹고감자탕도"", ""먹곸ㅋㅋㅋㅋㅋ사실"", ""요런거"", ""먹으려고"", ""평일에"", ""운동하고"", ""식단하는거"", ""아니겠습니까"", ""월요일다시"", ""식단"", ""모드로"", ""원플레이트"", ""가세요자주"", ""먹는거라서"", ""별건"", ""없지만사워도우가"", ""토끼"", ""같아서"", ""귀엽고완벽하게"", ""후숙된"", ""아보카도와기막히게"", ""삶아진"", ""달걀"", ""반숙이었습니다"", ""최근에"", ""알게된""]"
https://www.instagram.com/p/DQI8Id3CStt/,"#원더스강남 #던킨원더스 #던킨원더스강남 #던킨 #비빔볼 #리코타두부면비빔볼 #리코타치즈 #두부면 #샐러드 (8,500원)• 현미귀리밥 베이스에 스위트콘, 병아리콩, 렌틸콩을 넣은 믹스드 라이스 + 토핑궁금해서 먹어보고팠던!, 얘두 원더스점에서만 판매.. 내가 강남이 직장인게 좋은걸까 ㄴ ㅏ쁜걸까,, 세상에 먹을게 이리도 많은데.. / 무튼 단호박 아주 맛있구 당근라페는 너무 시다 두부면은 크게 비중있진 않았지만 전체적으로 굳",원더스강남;던킨원더스;던킨원더스강남;던킨;비빔볼;리코타두부면비빔볼;리코타치즈;두부면;샐러드,#원더스강남 #던킨원더스 #던킨원더스강남 #던킨 #비빔볼 #리코타두부면비빔볼 #리코타치즈 #두부면 #샐러드 원 현미귀리밥 베이스에 스위트콘 병아리콩 렌틸콩을 넣은 믹스드 라이스 토핑궁금해서 먹어보고팠던 얘두 원더스점에서만 판매 내가 강남이 직장인게 좋은걸까 ㄴ ㅏ쁜걸까 세상에 먹을게 이리도 많은데 무튼 단호박 아주 맛있구 당근라페는 너무 시다 두부면은 크게 비중있진 않았지만 전체적으로 굳,"[""현미귀리밥"", ""베이스에"", ""스위트콘"", ""병아리콩"", ""렌틸콩을"", ""넣은"", ""믹스드"", ""라이스"", ""토핑궁금해서"", ""먹어보고팠던"", ""얘두"", ""원더스점에서만"", ""판매"", ""내가"", ""강남이"", ""직장인게"", ""좋은걸까"", ""ㅏ쁜걸까"", ""세상에"", ""먹을게"", ""이리도"", ""많은데"", ""무튼"", ""단호박"", ""맛있구"", ""당근라페는"", ""시다"", ""두부면은"", ""크게"", ""비중있진"", ""않았지만"", ""전체적으로""]","[""원더스강남"", ""던킨원더스"", ""던킨원더스강남"", ""던킨"", ""비빔볼"", ""리코타두부면비빔볼"", ""리코타치즈"", ""두부면"", ""샐러드""]","[""현미귀리밥"", ""베이스에"", ""스위트콘"", ""병아리콩"", ""렌틸콩을"", ""넣은"", ""믹스드"", ""라이스"", ""토핑궁금해서"", ""먹어보고팠던"", ""얘두"", ""원더스점에서만"", ""판매"", ""내가"", ""강남이"", ""직장인게"", ""좋은걸까"", ""ㅏ쁜걸까"", ""세상에"", ""먹을게"", ""이리도"", ""많은데"", ""무튼"", ""단호박"", ""맛있구"", ""당근라페는"", ""시다"", ""두부면은"", ""크게"", ""비중있진"", ""않았지만"", ""전체적으로"", ""원더스강남"", ""던킨원더스"", ""던킨원더스강남"", ""던킨"", ""비빔볼"", ""리코타두부면비빔볼"", ""리코타치즈"", ""두부면"", ""샐러드""]"
https://www.instagram.com/p/DQJbLN4kohB/c/18059475197196186/,신선한 재료를 더해 만든 미유만의 샌드위치와 샐러드.#미유 #카페 #미유카페 #샐러드 #샌드위치 #커피 #버블티 #가산현대아울렛 #가산 #광화문 #콘코디언 #miu #cafe #cafemiu,미유;카페;미유카페;샐러드;샌드위치;커피;버블티;가산현대아울렛;가산;광화문;콘코디언;miu;cafe;cafemiu,신선한 재료를 더해 만든 미유만의 샌드위치와 샐러드 #미유 #카페 #미유카페 #샐러드 #샌드위치 #커피 #버블티 #가산현대아울렛 #가산 #광화문 #콘코디언 # # #,"[""신선한"", ""재료를"", ""더해"", ""만든"", ""미유만의"", ""샌드위치와"", ""샐러드""]","[""미유"", ""카페"", ""미유카페"", ""샐러드"", ""샌드위치"", ""커피"", ""버블티"", ""가산현대아울렛"", ""가산"", ""광화문"", ""콘코디언""]","[""신선한"", ""재료를"", ""더해"", ""만든"", ""미유만의"", ""샌드위치와"", ""샐러드"", ""미유"", ""카페"", ""미유카페"", ""샐러드"", ""샌드위치"", ""커피"", ""버블티"", ""가산현대아울렛"", ""가산"", ""광화문"", ""콘코디언""]"
https://www.instagram.com/p/DQIS8VBE3L1/,25년 10월 23일(목)입니다.✔찹쌀밥✔치킨 꿔바로우✔해물 김치전✔매콤 메추리알 떡조림✔직화 후랑크 볶음✔오이 탕탕이✔배추 김치✔얼큰 순두부국✔오늘의 샐러드: 치킨텐더 샐러드🍱직장인 도시락 & 단체모임도시락 🍚압력솥밥 모든메뉴 당일조리 원칙🚛무료 배송 & 잔반 용기 회수☎전화문의 : 010-7721-8377🆔카톡문의 : foodbox777 [친구추가 후 문의] #점심도시락#점심배달#샌드위치맛집#직장인도시락#의정부맛집#의정부도시락#민락동밥집#샐러드#기업도시락#병원도시락#사무실도시락#도시락#정기배송#월밥#도시락배달#단체도시락#도시락맛집#회사도시락#푸드박스#중식도시락#양주맛집#한끼#양주도시락#배달비무료#송우리도시락#포천도시락#정기도시락#샐러드도시락#동두천도시락,점심도시락;점심배달;샌드위치맛집;직장인도시락;의정부맛집;의정부도시락;민락동밥집;샐러드;기업도시락;병원도시락;사무실도시락;도시락;정기배송;월밥;도시락배달;단체도시락;도시락맛집;회사도시락;푸드박스;중식도시락;양주맛집;한끼;양주도시락;배달비무료;송우리도시락;포천도시락;정기도시락;샐러드도시락;동두천도시락,년 월 일 목 입니다 찹쌀밥 치킨 꿔바로우 해물 김치전 매콤 메추리알 떡조림 직화 후랑크 볶음 오이 탕탕이 배추 김치 얼큰 순두부국 오늘의 샐러드 치킨텐더 샐러드 직장인 도시락 단체모임도시락 압력솥밥 모든메뉴 당일조리 원칙 무료 배송 잔반 용기 회수 전화문의 카톡문의 친구추가 후 문의 #점심도시락#점심배달#샌드위치맛집#직장인도시락#의정부맛집#의정부도시락#민락동밥집#샐러드#기업도시락#병원도시락#사무실도시락#도시락#정기배송#월밥#도시락배달#단체도시락#도시락맛집#회사도시락#푸드박스#중식도시락#양주맛집#한끼#양주도시락#배달비무료#송우리도시락#포천도시락#정기도시락#샐러드도시락#동두천도시락,"[""찹쌀밥"", ""치킨"", ""꿔바로우"", ""해물"", ""김치전"", ""매콤"", ""메추리알"", ""떡조림"", ""직화"", ""후랑크"", ""볶음"", ""오이"", ""탕탕이"", ""배추"", ""김치"", ""얼큰"", ""순두부국"", ""샐러드"", ""치킨텐더"", ""샐러드"", ""직장인"", ""도시락"", ""단체모임도시락"", ""압력솥밥"", ""모든메뉴"", ""당일조리"", ""원칙"", ""배송"", ""잔반"", ""용기"", ""회수"", ""카톡문의"", ""친구추가""]","[""점심도시락"", ""점심배달"", ""샌드위치맛집"", ""직장인도시락"", ""의정부맛집"", ""의정부도시락"", ""민락동밥집"", ""샐러드"", ""기업도시락"", ""병원도시락"", ""사무실도시락"", ""도시락"", ""정기배송"", ""월밥"", ""도시락배달"", ""단체도시락"", ""도시락맛집"", ""회사도시락"", ""푸드박스"", ""중식도시락"", ""양주맛집"", ""한끼"", ""양주도시락"", ""배달비무료"", ""송우리도시락"", ""포천도시락"", ""정기도시락"", ""샐러드도시락"", ""동두천도시락""]","[""찹쌀밥"", ""치킨"", ""꿔바로우"", ""해물"", ""김치전"", ""매콤"", ""메추리알"", ""떡조림"", ""직화"", ""후랑크"", ""볶음"", ""오이"", ""탕탕이"", ""배추"", ""김치"", ""얼큰"", ""순두부국"", ""샐러드"", ""치킨텐더"", ""샐러드"", ""직장인"", ""도시락"", ""단체모임도시락"", ""압력솥밥"", ""모든메뉴"", ""당일조리"", ""원칙"", ""배송"", ""잔반"", ""용기"", ""회수"", ""카톡문의"", ""친구추가"", ""점심도시락"", ""점심배달"", ""샌드위치맛집"", ""직장인도시락"", ""의정부맛집"", ""의정부도시락"", ""민락동밥집"", ""샐러드"", ""기업도시락"", ""병원도시락"", ""사무실도시락"", ""도시락"", ""정기배송"", ""월밥"", ""도시락배달"", ""단체도시락"", ""도시락맛집"", ""회사도시락"", ""푸드박스"", ""중식도시락"", ""양주맛집"", ""한끼"", ""양주도시락"", ""배달비무료"", ""송우리도시락"", ""포천도시락"", ""정기도시락"", ""샐러드도시락"", ""동두천도시락""]"
https://www.instagram.com/p/DP5Sk1FE5WN/,"안녕하세요!배달 보온도시락&샐러드전문업체 푸디스퀘어 입니다😃📢10/20~10/24📢【중식 석식 식단표】 안내입니다⚠️공지 안내⚠️------------석식 주문 방법은 【드시기 시작하는날 영업일 3일 전까지】 주문을 부탁드립니다🙇‍♀️중식, 석7와 식단표가 따로 있으므로 주문 시 식단표를 잘 보시고 주문해 주시기 바랍니다.------------⚠️샐러드는 수거 서비스가 지원되지않습니다⚠️샐러드는 당일주문이 불가합니다📍연락처 010-9676-3990📍전화문의  월~금 7:00~17:00주문이나 문의사항은 연락처로 연락주세요~😊감사합니다#맛스타 #맛스타그램 #맛있다 #푸드스타그램 #또먹고싶다 #맛집#오늘뭐먹지 #food#foodfic #instafood #도시락 #샐러드#salad #lunchbox #lunch #점심 #점심메뉴",맛스타;맛스타그램;맛있다;푸드스타그램;또먹고싶다;맛집;오늘뭐먹지;food;foodfic;instafood;도시락;샐러드;salad;lunchbox;lunch;점심;점심메뉴,안녕하세요 배달 보온도시락 샐러드전문업체 푸디스퀘어 입니다 중식 석식 식단표 안내입니다 공지 안내 석식 주문 방법은 드시기 시작하는날 영업일 일 전까지 주문을 부탁드립니다 중식 석 와 식단표가 따로 있으므로 주문 시 식단표를 잘 보시고 주문해 주시기 바랍니다 샐러드는 수거 서비스가 지원되지않습니다 샐러드는 당일주문이 불가합니다 연락처 전화문의 월 금 주문이나 문의사항은 연락처로 연락주세요 감사합니다#맛스타 #맛스타그램 #맛있다 #푸드스타그램 #또먹고싶다 #맛집#오늘뭐먹지 # # # #도시락 #샐러드# # # #점심 #점심메뉴,"[""배달"", ""보온도시락"", ""샐러드전문업체"", ""푸디스퀘어"", ""중식"", ""석식"", ""식단표"", ""안내입니다"", ""공지"", ""안내"", ""석식"", ""주문"", ""방법은"", ""드시기"", ""시작하는날"", ""영업일"", ""전까지"", ""주문을"", ""중식"", ""식단표가"", ""있으므로"", ""주문"", ""식단표를"", ""보시고"", ""주문해"", ""주시기"", ""바랍니다"", ""샐러드는"", ""수거"", ""지원되지않습니다"", ""샐러드는"", ""당일주문이"", ""불가합니다"", ""주문이나"", ""문의사항은"", ""연락처로"", ""연락주세요""]","[""맛스타"", ""맛스타그램"", ""푸드스타그램"", ""또먹고싶다"", ""맛집"", ""오늘뭐먹지"", ""도시락"", ""샐러드"", ""점심"", ""점심메뉴""]","[""배달"", ""보온도시락"", ""샐러드전문업체"", ""푸디스퀘어"", ""중식"", ""석식"", ""식단표"", ""안내입니다"", ""공지"", ""안내"", ""석식"", ""주문"", ""방법은"", ""드시기"", ""시작하는날"", ""영업일"", ""전까지"", ""주문을"", ""중식"", ""식단표가"", ""있으므로"", ""주문"", ""식단표를"", ""보시고"", ""주문해"", ""주시기"", ""바랍니다"", ""샐러드는"", ""수거"", ""지원되지않습니다"", ""샐러드는"", ""당일주문이"", ""불가합니다"", ""주문이나"", ""문의사항은"", ""연락처로"", ""연락주세요"", ""맛스타"", ""맛스타그램"", ""푸드스타그램"", ""또먹고싶다"", ""맛집"", ""오늘뭐먹지"", ""도시락"", ""샐러드"", ""점심"", ""점심메뉴""]"
https://www.instagram.com/p/DM9NOW2v-F_/,"자두 샐러드🩷5도 2촌 생활하느라 정신 없는 저덕이네 최애 샐러드에용:)테트드무안에 자두, 레몬즙, 올리브유, 소금&후추, 꿀 아주 조금 그리고 양상추 듬뿍 넣고 하몽 얹어서 먹는데에 아주 그냥 맛들렸거든용 자두가 끝물인지 막 엄청 맛있지 않아서 요롷게 샐러드 만들어 먹고 있어용 엄천 건강한척 하는 왕 맛있는 샐러드입니닼ㅋㅋㅋ근데 그거 아세요?! 이 이번부엔 바다 안가요!!!!한주 쉬기로 했답니닼ㅋㅋㅋㅋㅋㅋ",,자두 샐러드 도 촌 생활하느라 정신 없는 저덕이네 최애 샐러드에용 테트드무안에 자두 레몬즙 올리브유 소금 후추 꿀 아주 조금 그리고 양상추 듬뿍 넣고 하몽 얹어서 먹는데에 아주 그냥 맛들렸거든용 자두가 끝물인지 막 엄청 맛있지 않아서 요롷게 샐러드 만들어 먹고 있어용 엄천 건강한척 하는 왕 맛있는 샐러드입니닼ㅋㅋㅋ근데 그거 아세요 이 이번부엔 바다 안가요 한주 쉬기로 했답니닼ㅋㅋㅋㅋㅋㅋ,"[""자두"", ""샐러드"", ""생활하느라"", ""정신"", ""저덕이네"", ""최애"", ""샐러드에용"", ""테트드무안에"", ""자두"", ""레몬즙"", ""올리브유"", ""소금"", ""후추"", ""양상추"", ""하몽"", ""얹어서"", ""먹는데에"", ""맛들렸거든용"", ""자두가"", ""끝물인지"", ""맛있지"", ""않아서"", ""요롷게"", ""샐러드"", ""만들어"", ""있어용"", ""엄천"", ""건강한척"", ""샐러드입니닼ㅋㅋㅋ근데"", ""그거"", ""아세요"", ""이번부엔"", ""바다"", ""안가요"", ""한주"", ""쉬기로"", ""했답니닼ㅋㅋㅋㅋㅋㅋ""]","[""자두"", ""샐러드"", ""생활하느라"", ""정신"", ""저덕이네"", ""최애"", ""샐러드에용"", ""테트드무안에"", ""자두"", ""레몬즙"", ""올리브유"", ""소금"", ""후추"", ""양상추"", ""하몽"", ""얹어서"", ""먹는데에"", ""맛들렸거든용"", ""자두가"", ""끝물인지"", ""맛있지"", ""않아서"", ""요롷게"", ""샐러드"", ""만들어"", ""있어용"", ""엄천"", ""건강한척"", ""샐러드입니닼ㅋㅋㅋ근데"", ""그거"", ""아세요"", ""이번부엔"", ""바다"", ""안가요"", ""한주"", ""쉬기로"", ""했답니닼ㅋㅋㅋㅋㅋㅋ""]","[""자두"", ""샐러드"", ""생활하느라"", ""정신"", ""저덕이네"", ""최애"", ""샐러드에용"", ""테트드무안에"", ""자두"", ""레몬즙"", ""올리브유"", ""소금"", ""후추"", ""양상추"", ""하몽"", ""얹어서"", ""먹는데에"", ""맛들렸거든용"", ""자두가"", ""끝물인지"", ""맛있지"", ""않아서"", ""요롷게"", ""샐러드"", ""만들어"", ""있어용"", ""엄천"", ""건강한척"", ""샐러드입니닼ㅋㅋㅋ근데"", ""그거"", ""아세요"", ""이번부엔"", ""바다"", ""안가요"", ""한주"", ""쉬기로"", ""했답니닼ㅋㅋㅋㅋㅋㅋ"", ""자두"", ""샐러드"", ""생활하느라"", ""정신"", ""저덕이네"", ""최애"", ""샐러드에용"", ""테트드무안에"", ""자두"", ""레몬즙"", ""올리브유"", ""소금"", ""후추"", ""양상추"", ""하몽"", ""얹어서"", ""먹는데에"", ""맛들렸거든용"", ""자두가"", ""끝물인지"", ""맛있지"", ""않아서"", ""요롷게"", ""샐러드"", ""만들어"", ""있어용"", ""엄천"", ""건강한척"", ""샐러드입니닼ㅋㅋㅋ근데"", ""그거"", ""아세요"", ""이번부엔"", ""바다"", ""안가요"", ""한주"", ""쉬기로"", ""했답니닼ㅋㅋㅋㅋㅋㅋ""]"
